url_length,num_dots,num_hyphens,num_digits,num_subdomains,has_ip_address,has_at_symbol,uses_https,suspicious_tld,shortened_url,domain_age_days,dns_record_age_days,redirect_count,external_link_ratio,request_url_ratio,anchor_url_ratio,form_action_external,iframe_count,popup_count,script_count,url_entropy,brand_mismatch,login_form,certificate_days_left,page_rank_proxy,spelling_score,favicon_external,nonstandard_port,page_category,tls_issuer,is_phishing
54.0,2,2,1,1,1,0,1,0,1,999.0,858.0,0,0.8747,0.0504,0.169,0,1,1,6.0,3.145,0,0,59.0,66.9,96.71,0,1,other,trusted_ca,0
54.0,2,2,6,0,0,0,1,0,1,1575.0,1273.0,0,0.1821,0.5335,0.1625,0,0,0,19.0,3.327,0,0,222.0,56.18,100.0,0,0,banking,trusted_ca,0
70.0,1,2,6,1,1,0,1,0,0,348.0,172.0,0,0.6165,0.2064,0.2979,0,0,0,23.0,3.317,0,0,80.0,53.7,92.5,0,0,cloud,trusted_ca,0
103.0,2,1,2,1,0,0,0,0,1,1524.0,488.0,1,0.3206,0.2937,0.3388,0,2,0,10.0,3.23,1,1,99.0,52.09,94.74,0,0,ecommerce,trusted_ca,1
96.0,2,1,0,3,0,0,0,0,1,1000.0,286.0,0,0.1639,0.207,0.5315,0,0,0,18.0,3.089,0,0,82.0,37.56,91.73,0,0,other,missing,1
47.0,0,1,2,2,0,0,1,0,0,1328.0,1208.0,0,0.3679,0.0246,0.3105,0,1,0,25.0,4.021,0,0,121.0,58.99,78.79,0,0,cloud,trusted_ca,0
57.0,3,1,6,0,0,0,1,0,0,2877.0,1208.0,2,0.446,0.5483,0.0761,0,1,0,6.0,2.111,0,1,284.0,64.25,100.0,0,0,blog,missing,0
65.0,4,0,8,1,1,0,0,0,0,932.0,416.0,2,0.2726,0.3683,0.2621,0,0,0,11.0,5.045,0,1,84.0,17.07,86.36,0,0,other,trusted_ca,1
20.0,4,0,2,3,0,0,1,0,0,978.0,415.0,2,0.4641,0.2791,0.3751,1,0,0,33.0,3.833,0,1,1.0,,81.78,0,0,cloud,missing,1
52.0,2,3,4,3,0,0,1,0,0,588.0,237.0,0,0.646,0.3396,0.6223,0,0,0,17.0,3.252,0,1,189.0,42.1,86.16,0,0,social,trusted_ca,0
74.0,2,1,3,3,0,0,1,1,0,158.0,0.0,0,0.0562,0.4003,0.3358,0,0,0,9.0,4.388,0,1,119.0,55.3,97.99,0,0,ecommerce,trusted_ca,1
34.0,2,1,3,0,1,0,1,0,0,2234.0,2222.0,2,0.0833,0.1727,0.6157,0,0,0,20.0,3.56,0,0,155.0,58.4,96.49,0,0,blog,trusted_ca,1
79.0,3,2,2,0,0,0,1,0,0,1660.0,452.0,1,0.343,0.7147,0.3808,0,0,0,29.0,4.172,0,1,68.0,26.85,78.6,0,0,cloud,trusted_ca,1
40.0,3,2,6,1,0,1,1,0,0,9000.0,7691.0,0,0.6531,0.4198,0.6875,0,1,0,14.0,4.177,0,1,157.0,24.86,77.93,1,0,blog,trusted_ca,0
71.0,2,0,4,1,0,0,1,0,0,889.0,407.0,2,0.2837,0.4039,0.2992,0,0,0,19.0,3.795,0,0,35.0,22.82,90.49,1,0,cloud,self_signed,0
130.0,2,1,3,0,0,0,1,0,0,2502.0,,0,0.5484,0.531,0.6314,0,1,0,19.0,4.382,0,0,17.0,29.18,92.69,0,0,ecommerce,trusted_ca,0
43.0,1,0,2,1,0,0,1,0,0,474.0,412.0,2,0.2396,0.1767,0.2901,0,0,1,14.0,2.627,0,0,197.0,9.81,81.49,0,0,other,trusted_ca,0
66.0,0,0,1,0,0,0,1,0,0,2916.0,2218.0,1,0.3536,0.2524,0.3793,0,0,0,40.0,2.581,0,1,104.0,17.28,99.3,0,0,banking,trusted_ca,0
55.0,4,3,8,0,0,0,1,0,0,832.0,645.0,1,0.387,0.1528,0.6817,0,0,0,19.0,3.687,0,1,178.0,50.3,80.9,0,0,other,trusted_ca,0
37.0,2,2,6,1,0,0,1,0,0,2160.0,2163.0,1,0.5414,0.3655,0.3753,0,1,1,8.0,3.236,0,1,187.0,13.53,97.1,0,0,social,trusted_ca,0
56.0,0,1,4,2,0,1,1,0,0,350.0,336.0,0,0.1934,0.2974,0.647,0,0,0,7.0,2.424,0,0,171.0,22.6,83.3,1,0,other,trusted_ca,0
73.0,3,1,3,2,0,0,1,0,0,73.0,28.0,1,0.6714,0.4059,0.5938,0,0,0,13.0,2.181,1,1,122.0,56.17,98.95,0,0,banking,trusted_ca,1
48.0,0,1,3,2,0,0,0,0,0,479.0,,3,0.3867,0.4907,0.7312,1,0,1,5.0,3.188,0,1,107.0,52.51,100.0,0,0,cloud,unknown_ca,1
55.0,1,1,3,0,0,0,1,0,0,266.0,266.0,1,0.3929,0.4825,0.4273,0,2,0,27.0,2.727,0,0,95.0,13.45,98.28,0,1,ecommerce,trusted_ca,1
78.0,4,0,4,2,0,0,1,0,0,471.0,387.0,0,0.0587,0.2989,0.7207,1,0,1,19.0,1.732,0,0,192.0,6.74,81.39,0,0,social,trusted_ca,1
92.0,2,2,5,1,0,0,1,0,0,370.0,293.0,0,0.415,0.4231,0.4817,0,0,0,14.0,3.922,0,0,221.0,63.13,79.9,0,0,social,trusted_ca,0
35.0,1,1,5,0,0,0,1,0,0,4185.0,2015.0,0,0.5099,0.6058,0.3072,0,0,0,48.0,3.166,0,0,135.0,9.0,89.21,0,0,banking,trusted_ca,0
73.0,1,2,4,2,0,0,1,0,1,546.0,,0,0.3106,0.146,0.3772,0,1,0,20.0,3.678,0,1,91.0,48.09,89.39,0,0,cloud,trusted_ca,0
23.0,3,0,4,2,0,0,0,0,1,1704.0,434.0,2,0.6578,0.7989,0.42,0,0,0,17.0,2.523,0,1,152.0,34.17,92.17,0,1,blog,trusted_ca,1
160.0,2,0,1,2,0,0,1,0,0,1165.0,666.0,0,0.7388,0.2157,0.3185,0,0,0,5.0,3.671,0,1,153.0,46.43,91.68,0,0,social,trusted_ca,0
20.0,2,0,4,3,1,0,1,0,0,3207.0,1041.0,2,0.4113,0.2194,0.2459,0,1,2,36.0,3.909,0,0,-30.0,42.48,90.12,0,0,blog,trusted_ca,0
106.0,5,1,4,2,0,0,1,0,0,2066.0,1918.0,1,0.4537,0.1593,0.2396,1,0,0,27.0,2.522,0,0,12.0,13.0,100.0,0,0,cloud,missing,0
116.0,4,1,7,0,0,0,0,0,0,813.0,399.0,0,0.471,0.3064,0.6293,0,1,0,18.0,3.082,0,1,183.0,63.58,89.22,1,0,social,trusted_ca,0
21.0,1,3,3,0,0,0,1,0,0,3392.0,,0,0.1119,0.294,0.4088,0,1,0,8.0,2.703,1,1,152.0,39.67,89.94,0,0,other,trusted_ca,0
52.0,6,1,2,0,1,0,1,0,0,1479.0,887.0,1,0.6569,0.4414,0.2216,0,3,0,15.0,3.176,0,0,46.0,16.61,88.59,0,0,other,missing,1
110.0,5,0,6,1,0,0,1,0,1,1428.0,1125.0,0,0.4441,0.3834,0.1399,0,0,0,10.0,2.811,0,0,154.0,13.63,95.0,0,0,other,trusted_ca,0
60.0,1,1,5,2,0,0,1,0,0,2506.0,1581.0,1,0.5805,0.2495,0.1324,1,0,0,5.0,2.818,0,0,108.0,3.76,85.85,0,0,cloud,trusted_ca,0
70.0,2,1,3,0,0,0,1,0,0,463.0,168.0,1,0.6242,0.2262,0.3777,1,1,0,8.0,3.007,0,1,183.0,58.75,91.94,0,0,banking,unknown_ca,0
46.0,4,0,4,1,0,0,1,0,0,709.0,441.0,1,0.2293,0.6782,0.6529,0,0,0,21.0,4.054,0,0,81.0,16.32,100.0,1,0,other,trusted_ca,1
81.0,1,1,4,3,0,0,1,0,0,252.0,59.0,0,0.1793,0.274,0.4792,0,0,0,9.0,2.893,0,0,3.0,59.23,85.52,0,0,other,trusted_ca,0
71.0,1,2,2,1,0,0,1,0,1,921.0,519.0,0,0.4526,0.286,0.4052,0,0,0,4.0,3.127,0,0,183.0,34.72,81.1,0,0,other,self_signed,0
50.0,3,1,3,0,0,0,1,0,0,,1857.0,2,0.4356,0.451,0.4024,0,1,1,18.0,2.843,0,0,112.0,33.47,87.5,0,0,cloud,trusted_ca,0
26.0,2,1,4,2,0,0,0,0,0,355.0,287.0,1,0.1421,0.3245,0.296,0,0,0,17.0,3.734,0,0,156.0,41.23,91.41,0,0,social,trusted_ca,0
86.0,3,4,3,0,0,0,1,0,0,214.0,19.0,0,0.2267,0.3222,0.3746,0,1,0,13.0,4.589,0,1,108.0,33.35,87.28,0,0,ecommerce,trusted_ca,1
57.0,2,1,8,2,0,0,1,0,0,799.0,291.0,2,0.4156,0.3069,0.2853,0,0,0,10.0,3.479,0,0,183.0,63.7,92.08,0,0,other,unknown_ca,0
15.0,2,2,10,2,0,0,1,0,0,4193.0,2109.0,0,0.807,0.5393,0.5212,0,0,1,21.0,3.293,0,1,30.0,8.88,80.66,0,0,other,trusted_ca,0
54.0,3,2,1,1,0,0,1,0,1,1754.0,681.0,1,0.4019,0.1606,0.4676,0,2,0,19.0,2.92,0,1,-2.0,30.27,83.88,0,0,other,trusted_ca,0
28.0,3,1,5,3,0,0,1,0,0,2791.0,1305.0,1,0.5155,0.0952,0.5154,1,1,0,4.0,2.079,1,1,74.0,57.24,100.0,0,0,blog,trusted_ca,0
77.0,2,0,4,0,0,0,1,0,0,1531.0,1092.0,1,0.2876,0.5997,0.4247,0,0,0,18.0,2.816,0,0,246.0,27.25,98.91,0,0,blog,trusted_ca,0
53.0,2,1,3,3,0,0,1,1,0,4445.0,4333.0,0,0.2127,0.3532,0.1108,1,2,0,35.0,4.781,0,1,58.0,31.54,86.86,0,0,cloud,trusted_ca,0
90.0,5,1,5,1,1,0,1,0,0,374.0,29.0,2,0.3852,0.2572,0.9303,0,0,1,15.0,2.208,0,1,33.0,35.83,97.81,0,0,social,unknown_ca,1
30.0,2,2,5,1,0,0,1,0,0,889.0,74.0,0,0.2337,0.1717,0.3673,0,1,1,17.0,4.46,0,0,-30.0,29.79,100.0,0,0,social,unknown_ca,0
36.0,2,0,5,0,0,0,1,0,0,537.0,41.0,0,0.2294,0.2921,0.7818,0,0,0,10.0,2.598,0,0,88.0,13.47,88.59,0,0,other,unknown_ca,0
36.0,1,0,3,3,0,0,1,0,0,1973.0,1251.0,0,0.1547,0.3657,0.5185,0,0,0,5.0,3.562,0,0,218.0,35.26,90.23,0,0,ecommerce,trusted_ca,0
36.0,1,2,4,1,1,0,1,0,0,1923.0,1824.0,0,0.5456,0.3897,0.5014,0,0,0,11.0,4.228,0,0,33.0,32.79,100.0,0,0,blog,trusted_ca,0
51.0,2,2,4,1,0,0,1,0,0,1468.0,599.0,0,0.4409,0.4841,0.6929,0,0,0,8.0,1.837,0,0,57.0,37.06,92.15,0,0,other,trusted_ca,0
118.0,4,0,5,1,0,0,0,1,0,545.0,182.0,0,0.3069,0.1466,0.1668,0,0,0,27.0,4.502,1,0,96.0,18.03,85.58,0,0,banking,trusted_ca,1
37.0,1,2,5,1,0,0,1,1,0,395.0,186.0,1,0.3205,0.6892,0.4041,0,1,0,5.0,3.347,0,0,76.0,10.45,100.0,1,0,ecommerce,trusted_ca,1
51.0,3,2,2,1,0,0,1,0,0,957.0,198.0,0,0.6237,0.6961,0.2537,0,0,0,24.0,4.062,0,1,36.0,60.87,100.0,0,0,blog,trusted_ca,0
48.0,3,0,3,0,0,0,0,0,0,4460.0,3239.0,0,0.3146,0.0321,0.1993,0,0,1,7.0,4.419,1,1,197.0,73.86,95.55,1,0,ecommerce,trusted_ca,0
34.0,5,2,7,1,1,0,1,0,0,1004.0,343.0,1,0.6286,0.2173,0.4769,0,0,1,25.0,3.306,0,0,77.0,59.11,81.81,0,0,blog,trusted_ca,1
63.0,0,2,6,6,0,0,1,0,0,346.0,108.0,0,0.2469,0.3233,0.405,1,1,1,20.0,4.561,0,0,-20.0,53.92,92.85,0,1,social,trusted_ca,1
57.0,2,0,5,1,0,0,0,0,0,443.0,153.0,0,0.387,0.5328,0.7717,1,1,0,8.0,3.801,0,0,127.0,27.18,100.0,0,0,blog,trusted_ca,1
55.0,0,2,3,2,0,0,1,0,0,2522.0,1511.0,0,0.6347,0.4551,0.1652,0,0,0,24.0,2.749,0,0,236.0,34.94,80.4,0,0,cloud,self_signed,0
59.0,0,1,10,0,0,0,1,0,0,27.0,78.0,1,0.1102,0.2772,0.3644,0,0,0,38.0,4.015,1,1,-3.0,0.56,99.68,0,0,other,trusted_ca,1
39.0,5,1,1,1,0,0,0,1,0,525.0,483.0,1,0.2976,0.518,0.4332,0,0,1,12.0,4.931,1,0,225.0,82.04,98.84,0,0,blog,missing,1
86.0,2,1,5,1,0,0,1,1,0,2047.0,670.0,1,0.4582,0.0811,0.1241,0,0,1,46.0,3.92,0,1,10.0,56.24,96.77,0,0,other,trusted_ca,0
65.0,1,1,6,0,0,0,1,0,0,508.0,412.0,0,0.1773,0.6349,0.317,0,0,0,25.0,3.293,0,1,192.0,33.49,99.59,1,0,cloud,trusted_ca,0
45.0,1,2,8,2,0,0,1,0,0,4284.0,4217.0,1,0.1996,0.2459,0.1357,0,0,0,9.0,2.867,0,0,177.0,48.84,90.31,1,0,social,trusted_ca,0
23.0,3,1,9,3,0,0,1,0,0,598.0,77.0,1,0.5357,0.6009,0.1455,1,0,0,22.0,4.15,0,0,312.0,28.54,89.37,0,0,social,trusted_ca,0
76.0,2,2,1,2,0,0,1,0,0,1267.0,1044.0,1,0.4843,0.1755,0.1908,0,0,1,7.0,4.126,0,0,-30.0,12.99,86.75,0,0,other,unknown_ca,1
56.0,1,0,7,2,0,0,1,0,1,468.0,178.0,1,0.163,0.6372,0.2347,0,1,1,24.0,3.303,0,0,131.0,65.65,94.62,0,1,banking,self_signed,1
74.0,2,0,3,1,0,0,0,0,0,771.0,661.0,1,0.5505,0.2137,0.4352,0,0,0,14.0,3.086,0,0,18.0,3.59,95.59,0,0,blog,unknown_ca,0
33.0,6,3,6,2,0,0,1,0,0,610.0,188.0,0,0.2858,0.0479,0.6122,0,0,0,8.0,4.628,0,1,-18.0,8.51,84.39,0,0,blog,missing,0
56.0,4,0,6,0,0,0,1,1,0,263.0,197.0,1,0.2114,0.8846,0.0443,1,0,0,14.0,3.026,0,0,275.0,70.09,93.16,0,0,other,self_signed,0
54.0,0,1,3,0,0,0,1,0,0,6158.0,6008.0,0,0.4271,0.4469,0.2076,1,0,0,19.0,5.161,0,1,126.0,25.66,98.89,0,0,other,trusted_ca,0
69.0,0,0,6,1,0,0,0,0,0,5359.0,4021.0,0,0.4969,0.023,0.8101,0,0,0,12.0,3.503,0,0,80.0,47.21,93.39,0,0,cloud,trusted_ca,0
84.0,0,1,3,0,0,0,1,0,0,466.0,201.0,1,0.3519,0.2084,0.0812,0,1,1,17.0,4.18,0,0,189.0,21.73,99.02,0,0,cloud,trusted_ca,0
63.0,7,2,3,1,0,0,1,0,0,6829.0,1866.0,0,0.4722,0.4142,0.2723,1,0,0,31.0,4.218,1,0,,47.48,96.44,0,0,blog,self_signed,0
39.0,1,0,4,3,0,0,1,0,1,503.0,308.0,1,0.3612,0.0815,0.5679,0,1,1,11.0,3.319,0,0,186.0,42.66,81.5,0,0,ecommerce,unknown_ca,1
40.0,3,1,1,2,0,0,1,1,0,1485.0,1453.0,1,0.3617,0.1235,0.504,0,0,0,41.0,1.91,0,1,-3.0,2.6,92.12,0,0,ecommerce,self_signed,1
39.0,1,0,4,2,0,0,0,0,1,485.0,241.0,2,0.6321,0.0767,0.2585,0,0,0,18.0,3.388,0,0,271.0,32.56,86.45,0,0,social,trusted_ca,0
63.0,3,1,6,1,0,0,1,0,0,217.0,56.0,1,0.2373,0.4469,0.6071,0,0,1,5.0,3.56,0,1,180.0,,86.03,0,0,blog,trusted_ca,0
66.0,1,0,1,0,0,0,1,1,1,1006.0,711.0,0,0.233,0.1149,0.5504,0,0,0,56.0,5.048,1,0,111.0,89.95,88.23,0,0,other,trusted_ca,1
105.0,3,0,5,1,0,0,0,0,0,4922.0,1285.0,0,0.4413,0.0964,0.73,0,0,0,40.0,2.542,0,1,22.0,38.53,98.58,0,0,other,trusted_ca,0
36.0,3,2,4,2,0,0,1,0,0,334.0,265.0,2,0.4634,0.5618,0.7599,0,1,0,12.0,3.085,0,0,-30.0,43.81,83.87,0,0,ecommerce,trusted_ca,0
55.0,1,1,4,1,0,0,1,0,0,972.0,282.0,0,0.296,0.4222,0.6045,0,1,1,8.0,2.594,0,0,,6.8,91.49,0,0,banking,unknown_ca,1
103.0,4,0,5,1,0,0,1,0,0,593.0,402.0,2,0.5952,0.2838,0.7032,1,0,1,20.0,3.837,1,0,139.0,17.7,90.52,0,0,social,trusted_ca,1
148.0,3,0,4,2,0,1,1,0,1,4136.0,2046.0,1,0.4329,0.25,0.2214,0,0,0,3.0,3.436,0,1,193.0,7.7,84.44,0,0,blog,trusted_ca,0
36.0,3,1,4,2,1,0,1,0,0,129.0,35.0,1,0.2276,0.7585,0.2761,0,0,0,34.0,3.046,0,0,196.0,8.01,95.42,0,0,blog,trusted_ca,0
44.0,2,1,3,4,0,0,1,0,0,625.0,231.0,1,0.6497,0.4074,0.8332,0,0,0,18.0,2.528,0,0,104.0,1.89,98.72,0,0,other,trusted_ca,0
64.0,2,0,2,1,0,0,1,0,0,1575.0,316.0,1,0.5463,0.1312,0.2221,1,0,0,12.0,3.08,0,0,190.0,81.07,80.75,0,0,blog,unknown_ca,0
45.0,3,0,8,3,0,0,1,0,0,426.0,314.0,0,0.0707,0.6639,0.3168,0,2,0,20.0,2.955,0,0,214.0,43.58,71.57,0,0,ecommerce,trusted_ca,0
70.0,4,2,2,2,0,0,0,1,0,248.0,47.0,2,0.4151,0.5252,0.6155,0,0,0,26.0,2.193,0,1,-30.0,59.41,89.04,0,0,blog,trusted_ca,1
60.0,5,0,4,0,0,0,1,0,0,1934.0,1112.0,1,0.2855,0.3749,0.6754,0,1,1,13.0,2.906,0,0,211.0,11.88,82.27,0,0,blog,unknown_ca,1
43.0,1,0,4,1,0,0,1,0,0,2015.0,887.0,0,0.1314,0.7395,0.5127,0,0,1,6.0,3.535,0,1,18.0,13.08,90.97,0,0,blog,trusted_ca,0
77.0,1,0,3,0,1,0,0,0,0,1055.0,327.0,1,0.8224,0.0447,0.2694,0,0,0,15.0,4.7,0,0,,32.81,95.31,0,0,blog,trusted_ca,1
29.0,2,0,5,4,0,0,1,0,0,527.0,180.0,1,0.18,0.4428,0.5107,0,0,2,62.0,2.934,0,1,81.0,10.1,92.03,0,0,social,trusted_ca,0
73.0,4,2,4,2,1,0,1,0,0,8620.0,5357.0,0,0.457,0.4991,0.348,0,0,0,17.0,4.277,1,1,154.0,15.45,93.07,0,1,social,trusted_ca,0
28.0,1,1,4,1,0,0,1,1,0,416.0,348.0,0,0.2365,0.2287,0.2486,0,0,2,12.0,3.782,1,1,64.0,13.72,75.34,1,0,other,self_signed,1
70.0,3,0,2,1,0,0,1,0,0,4306.0,1052.0,0,0.4097,0.093,0.1354,0,0,0,20.0,3.993,0,0,225.0,12.79,92.98,0,0,other,trusted_ca,0
65.0,2,1,3,2,0,0,1,0,0,1974.0,1231.0,3,0.7302,0.5187,0.154,0,1,0,27.0,3.216,0,0,170.0,4.7,98.71,0,0,ecommerce,trusted_ca,0
56.0,5,0,7,1,0,0,1,0,0,289.0,,0,0.6206,0.1546,0.0595,0,1,0,15.0,3.434,0,1,325.0,57.34,87.19,0,0,other,,0
32.0,2,0,7,1,0,0,0,0,0,951.0,504.0,1,0.2307,0.5151,0.167,0,0,0,10.0,3.602,0,1,117.0,20.99,84.7,0,0,blog,trusted_ca,0
54.0,4,2,5,0,0,0,1,0,0,910.0,453.0,0,0.2913,0.6543,0.437,0,1,0,26.0,3.488,0,0,193.0,72.96,91.22,0,0,blog,trusted_ca,0
63.0,4,1,5,0,0,0,1,0,0,3686.0,3555.0,0,0.1936,0.2067,0.1312,0,0,2,34.0,2.698,0,1,181.0,42.96,81.61,0,0,blog,missing,0
35.0,0,0,3,0,0,0,0,0,0,158.0,44.0,1,0.5631,0.1265,0.7035,0,0,0,17.0,3.027,0,0,-1.0,54.33,100.0,1,0,other,self_signed,1
12.0,2,1,9,0,1,0,1,0,0,2681.0,2667.0,1,0.3342,0.3151,0.2214,0,0,0,5.0,3.908,0,0,35.0,14.08,98.57,0,0,social,trusted_ca,0
40.0,2,2,3,1,0,1,1,0,0,2586.0,2518.0,2,0.3442,0.1894,0.2748,0,2,0,38.0,3.689,0,1,158.0,61.72,100.0,0,0,banking,missing,1
100.0,3,2,2,0,0,0,1,1,0,2135.0,567.0,3,0.0861,0.5652,0.5812,0,0,1,9.0,3.86,0,1,132.0,1.82,91.68,0,0,banking,trusted_ca,1
72.0,1,0,2,1,0,0,0,0,0,329.0,73.0,1,0.343,0.1448,0.2459,0,0,0,8.0,4.258,1,0,-30.0,11.16,91.79,0,0,cloud,trusted_ca,1
58.0,1,1,5,3,1,0,0,0,1,,8839.0,2,0.3718,0.3461,0.1585,0,0,0,5.0,3.878,0,0,223.0,37.76,100.0,0,0,banking,trusted_ca,0
134.0,3,2,3,4,1,1,0,0,0,3954.0,2964.0,0,0.3894,0.258,0.0559,0,2,0,6.0,3.506,0,0,76.0,30.63,100.0,1,0,blog,trusted_ca,1
37.0,2,3,8,0,0,0,1,0,0,355.0,232.0,1,0.6814,0.1812,0.2052,0,0,0,13.0,4.022,1,0,56.0,24.66,100.0,0,0,ecommerce,trusted_ca,0
44.0,1,0,6,1,0,0,1,0,0,4280.0,3912.0,0,0.5568,0.1448,0.3216,0,0,0,8.0,3.939,0,1,108.0,32.04,100.0,0,0,social,self_signed,0
47.0,1,0,3,0,0,0,1,0,0,1135.0,1064.0,0,0.1348,0.5765,0.2501,0,1,0,18.0,3.106,1,0,102.0,12.68,94.12,0,0,banking,trusted_ca,0
92.0,2,2,4,0,0,0,1,0,0,666.0,332.0,1,0.3328,0.4183,0.916,0,2,0,18.0,3.581,0,0,73.0,,85.82,0,0,social,trusted_ca,0
44.0,2,4,5,1,0,0,1,1,0,723.0,301.0,2,0.5406,0.6755,0.1272,0,1,0,14.0,3.784,0,0,152.0,23.09,98.86,0,0,other,trusted_ca,1
79.0,1,2,4,2,0,0,0,0,0,455.0,348.0,0,0.3109,0.6535,0.121,0,2,1,16.0,4.881,0,1,60.0,24.76,89.95,0,0,social,trusted_ca,1
48.0,7,1,4,2,0,0,1,0,0,558.0,176.0,0,0.317,0.4687,0.1359,0,0,1,14.0,2.349,1,1,114.0,38.68,95.38,0,0,cloud,trusted_ca,1
32.0,3,0,6,0,0,0,1,0,0,2734.0,1018.0,1,0.4285,0.1834,0.4476,0,0,0,15.0,2.525,0,0,241.0,9.18,89.78,1,0,other,missing,0
53.0,0,1,5,5,0,0,1,0,0,1077.0,798.0,0,0.3839,0.2086,0.4192,0,0,1,14.0,2.219,0,0,51.0,21.28,93.83,0,0,social,trusted_ca,0
102.0,2,0,4,0,0,0,1,0,0,5232.0,2081.0,0,0.0571,0.5807,0.2486,0,0,2,5.0,3.362,0,0,-29.0,36.48,92.51,0,0,social,trusted_ca,0
67.0,1,1,7,0,0,0,1,0,0,532.0,431.0,0,0.8424,0.8,0.2974,1,0,0,48.0,3.72,0,0,114.0,42.96,93.72,0,0,cloud,trusted_ca,0
30.0,2,0,5,2,0,0,1,0,0,434.0,193.0,0,0.3195,0.0775,0.4401,0,0,0,13.0,2.905,0,0,192.0,35.16,98.78,0,0,blog,self_signed,0
93.0,1,2,5,2,0,0,1,0,0,1327.0,1258.0,0,0.2869,0.7288,0.3246,0,1,0,16.0,2.233,0,1,156.0,32.77,95.69,0,0,banking,trusted_ca,0
43.0,6,2,3,1,0,0,1,0,0,599.0,448.0,0,0.5269,0.5118,0.4745,0,0,0,12.0,3.742,0,0,445.0,24.68,100.0,0,1,cloud,trusted_ca,0
38.0,2,0,4,2,0,0,0,0,0,3761.0,2188.0,0,0.324,0.4632,0.689,0,2,1,11.0,3.433,0,0,-7.0,39.33,100.0,0,0,ecommerce,missing,0
51.0,0,1,5,1,0,0,0,0,0,2327.0,2285.0,0,0.1713,0.3253,0.2121,0,1,2,36.0,4.634,1,0,152.0,9.91,97.07,0,1,blog,trusted_ca,1
60.0,1,1,3,3,0,0,1,0,0,1596.0,1394.0,0,0.2157,0.4164,0.9052,0,1,2,11.0,3.531,0,0,189.0,6.44,100.0,0,0,social,trusted_ca,0
90.0,2,4,3,1,0,0,1,0,0,599.0,141.0,0,0.0695,0.2102,0.3445,0,1,0,27.0,3.903,0,1,37.0,24.07,100.0,0,0,ecommerce,trusted_ca,1
44.0,0,2,3,0,0,0,0,1,0,401.0,245.0,2,0.3563,0.5593,0.2906,0,1,0,14.0,3.359,0,0,187.0,23.52,99.28,0,0,other,trusted_ca,0
42.0,0,0,6,1,0,0,0,0,0,395.0,113.0,0,0.2319,0.5496,0.3046,0,1,0,26.0,2.81,0,0,68.0,4.13,82.86,0,0,other,trusted_ca,0
38.0,3,0,6,0,0,0,1,0,1,208.0,121.0,0,0.0659,0.7061,0.1388,0,1,0,32.0,2.804,0,0,150.0,36.6,79.38,1,0,other,missing,0
50.0,2,0,3,2,1,0,1,0,0,5030.0,2952.0,0,0.2729,0.5207,0.1531,0,1,0,5.0,3.037,0,1,156.0,73.49,87.31,0,0,other,trusted_ca,0
22.0,2,2,3,2,1,0,1,0,0,1304.0,732.0,0,0.4075,0.3063,0.2336,1,0,1,24.0,2.958,0,0,72.0,4.51,90.6,0,1,other,trusted_ca,1
66.0,6,1,1,0,0,0,1,0,0,1127.0,666.0,0,0.0887,0.5629,0.3497,0,1,0,35.0,2.891,0,0,,72.34,97.7,0,0,ecommerce,trusted_ca,0
64.0,1,1,6,0,0,0,1,0,1,1126.0,785.0,0,0.0778,0.3744,0.3399,0,0,0,24.0,2.998,0,1,60.0,23.38,90.21,0,0,banking,trusted_ca,0
46.0,3,1,8,2,0,0,1,1,1,1407.0,946.0,0,0.1745,0.6752,0.1901,0,0,1,19.0,4.568,1,1,96.0,3.6,88.85,0,0,banking,unknown_ca,1
31.0,2,0,11,1,0,0,1,0,0,499.0,360.0,0,0.1084,0.1559,0.6827,0,0,1,34.0,2.671,0,0,93.0,63.62,100.0,1,0,cloud,trusted_ca,0
35.0,0,2,3,0,0,0,1,0,1,1464.0,1357.0,1,0.1223,0.202,0.7479,0,0,1,22.0,3.281,0,0,224.0,34.56,87.61,0,0,cloud,trusted_ca,0
36.0,2,0,3,0,0,0,1,0,0,1634.0,790.0,2,0.3171,0.0462,0.3286,1,1,0,16.0,3.592,0,1,197.0,16.67,93.42,0,0,cloud,unknown_ca,0
39.0,2,0,3,1,0,0,1,0,0,1530.0,1236.0,0,0.1618,0.2549,0.5265,0,2,0,15.0,3.307,0,0,-19.0,22.32,100.0,0,0,other,trusted_ca,0
22.0,3,2,4,1,0,0,0,0,0,2034.0,1958.0,1,0.6477,0.7212,0.424,0,0,0,12.0,3.456,1,0,82.0,12.89,75.86,0,1,blog,trusted_ca,1
55.0,3,3,1,2,0,0,0,0,0,663.0,624.0,0,0.2799,0.0806,0.3393,0,1,0,8.0,3.453,0,0,95.0,51.82,82.48,0,0,blog,unknown_ca,0
66.0,0,5,4,0,0,0,1,0,0,947.0,856.0,1,0.211,0.3591,0.2967,0,1,0,20.0,3.289,0,0,-30.0,23.33,90.47,0,0,blog,trusted_ca,0
94.0,2,0,4,1,0,0,1,0,0,1155.0,932.0,1,0.602,0.4192,0.0611,0,0,0,14.0,3.622,0,1,-30.0,40.38,89.88,0,0,ecommerce,trusted_ca,0
39.0,3,1,2,3,1,0,1,0,0,1309.0,644.0,0,0.1583,0.1007,0.4907,0,1,0,32.0,3.758,0,0,206.0,37.3,74.31,0,1,cloud,trusted_ca,0
